gameId,result,season,week,home,away,winner,home_score,away_score,OT
400554443,"NO 23, TB 20",2014,17,,,unknown,unknown,unknown,unknown
400554407,"DAL 44, WSH 17",2014,17,DAL,WSH,DAL,44,17,0
400554405,"BAL 20, CLE 10",2014,17,CLE,BAL,BAL,10,20,0
400554412,"HOU 23, JAX 17",2014,17,JAX,HOU,HOU,17,23,0
400554404,"CAR 34, ATL 3",2014,17,CAR,ATL,CAR,34,3,0
400554445,"DEN 47, OAK 14",2014,17,OAK,DEN,DEN,14,47,0
400554411,"GB 30, DET 20",2014,17,DET,GB,GB,20,30,0
400554446,"SF 20, ARI 17",2014,17,ARI,SF,SF,17,20,0
400554448,"SEA 20, STL 6",2014,17,STL,SEA,SEA,6,20,0
400554441,"PIT 27, CIN 17",2014,17,CIN,PIT,PIT,17,27,0
400791485,"NE 28, PIT 21",2015,1,PIT,NE,NE,21,28,0
400791541,"BUF 27, IND 14",2015,1,IND,BUF,BUF,14,27,0
400791489,"GB 31, CHI 23",2015,1,GB,CHI,GB,31,23,0
400791550,"STL 34, SEA 31 (OT)",2015,1,SEA,STL,STL,31,34,1
400791497,"NYJ 31, CLE 10",2015,1,CLE,NYJ,NYJ,10,31,0
400791544,"MIA 17, WSH 10",2015,1,MIA,WSH,MIA,17,10,0
400791547,"CAR 20, JAX 9",2015,1,CAR,JAX,CAR,20,9,0
400791493,"KC 27, HOU 20",2015,1,KC,HOU,KC,27,20,0
400791555,"ARI 31, NO 19",2015,1,NO,ARI,ARI,19,31,0
400791558,"SD 33, DET 28",2015,1,DET,SD,SD,28,33,0
400791587,"DEN 19, BAL 13",2015,1,BAL,DEN,DEN,13,19,0
400791585,"CIN 33, OAK 13",2015,1,CIN,OAK,CIN,33,13,0
400791582,"TEN 42, TB 14",2015,1,TEN,TB,TEN,42,14,0
400791590,"DAL 27, NYG 26",2015,1,NYG,DAL,DAL,26,27,0
400791596,"ATL 26, PHI 24",2015,1,PHI,ATL,ATL,24,26,0
400791600,"SF 20, MIN 3",2015,1,MIN,SF,SF,3,20,0
400791624,"DEN 31, KC 24",2015,2,DEN,KC,DEN,31,24,0
400791664,"NE 40, BUF 32",2015,2,NE,BUF,NE,40,32,0
400791661,"ARI 48, CHI 23",2015,2,ARI,CHI,ARI,48,23,0
400791666,"CIN 24, SD 19",2015,2,SD,CIN,CIN,19,24,0
400791669,"CLE 28, TEN 14",2015,2,TEN,CLE,CLE,14,28,0
400791638,"MIN 26, DET 16",2015,2,DET,MIN,MIN,16,26,0
400791634,"TB 26, NO 19",2015,2,TB,NO,TB,26,19,0
400791672,"ATL 24, NYG 20",2015,2,ATL,NYG,ATL,24,20,0
400791630,"PIT 43, SF 18",2015,2,SF,PIT,PIT,18,43,0
400791675,"WSH 24, STL 10",2015,2,STL,WSH,WSH,10,24,0
400791628,"CAR 24, HOU 17",2015,2,HOU,CAR,CAR,17,24,0
400791702,"OAK 37, BAL 33",2015,2,BAL,OAK,OAK,33,37,0
400791680,"JAX 23, MIA 20",2015,2,MIA,JAX,JAX,20,23,0
400791705,"DAL 20, PHI 10",2015,2,DAL,PHI,DAL,20,10,0
400791708,"GB 27, SEA 17",2015,2,SEA,GB,GB,17,27,0
400791711,"NYJ 20, IND 7",2015,2,NYJ,IND,NYJ,20,7,0
400791484,"NYG 32, WSH 21",2015,3,WSH,NYG,NYG,21,32,0
400791500,"OAK 27, CLE 20",2015,3,OAK,CLE,OAK,27,20,0
400791491,"ATL 39, DAL 28",2015,3,ATL,DAL,ATL,39,28,0
400791496,"IND 35, TEN 33",2015,3,IND,TEN,IND,35,33,0
400791594,"PIT 12, STL 6",2015,3,PIT,STL,PIT,12,6,0
400791592,"MIN 31, SD 14",2015,3,SD,MIN,MIN,14,31,0
400791553,"NE 51, JAX 17",2015,3,JAX,NE,NE,17,51,0
400791583,"PHI 24, NYJ 17",2015,3,PHI,NYJ,PHI,24,17,0
400791557,"CAR 27, NO 22",2015,3,NO,CAR,CAR,22,27,0
400791546,"CIN 28, BAL 24",2015,3,CIN,BAL,CIN,28,24,0
400791589,"HOU 19, TB 9",2015,3,TB,HOU,HOU,9,19,0
400791597,"ARI 47, SF 7",2015,3,SF,ARI,ARI,7,47,0
400791623,"BUF 41, MIA 14",2015,3,BUF,MIA,BUF,41,14,0
400791626,"SEA 26, CHI 0",2015,3,CHI,SEA,SEA,0,26,0
400791631,"DEN 24, DET 12",2015,3,DEN,DET,DEN,24,12,0
400791635,"GB 38, KC 28",2015,3,KC,GB,GB,28,38,0
400791662,"BAL 23, PIT 20 (OT)",2015,4,BAL,PIT,BAL,23,20,1
400761514,"NYJ 27, MIA 14",2015,4,NYJ,MIA,NYJ,27,14,0
400791709,"ATL 48, HOU 21",2015,4,HOU,ATL,ATL,21,48,0
400791678,"NYG 24, BUF 10",2015,4,NYG,BUF,NYG,24,10,0
400791706,"CHI 22, OAK 20",2015,4,OAK,CHI,CHI,20,22,0
400791712,"CIN 36, KC 21",2015,4,KC,CIN,CIN,21,36,0
400791671,"IND 16, JAX 13 (OT)",2015,4,JAX,IND,IND,13,16,1
400791701,"CAR 37, TB 23",2015,4,CAR,TB,CAR,37,23,0
400791704,"WSH 23, PHI 20",2015,4,PHI,WSH,WSH,20,23,0
400791714,"SD 30, CLE 27",2015,4,CLE,SD,SD,27,30,0
400791719,"DEN 23, MIN 20",2015,4,MIN,DEN,DEN,20,23,0
400791718,"STL 24, ARI 22",2015,4,STL,ARI,STL,24,22,0
400791716,"GB 17, SF 3",2015,4,GB,SF,GB,17,3,0
400791720,"NO 26, DAL 20 (OT)",2015,4,DAL,NO,NO,20,26,1
400791741,"SEA 13, DET 10",2015,4,DET,SEA,SEA,10,13,0
400791487,"IND 27, HOU 20",2015,5,IND,HOU,IND,27,20,0
400791495,"ATL 25, WSH 19 (OT)",2015,5,WSH,ATL,ATL,19,25,1
400791492,"CIN 27, SEA 24 (OT)",2015,5,SEA,CIN,CIN,24,27,1
400791548,"GB 24, STL 10",2015,5,STL,GB,GB,10,24,0
400791551,"BUF 14, TEN 13",2015,5,BUF,TEN,BUF,14,13,0
400791488,"CHI 18, KC 17",2015,5,CHI,KC,CHI,18,17,0
400791542,"PHI 39, NO 17",2015,5,NO,PHI,PHI,17,39,0
400791498,"TB 38, JAX 31",2015,5,JAX,TB,TB,31,38,0
400791545,"CLE 33, BAL 30 (OT)",2015,5,CLE,BAL,CLE,33,30,1
400791554,"ARI 42, DET 17",2015,5,ARI,DET,ARI,42,17,0
400791559,"NE 30, DAL 6",2015,5,NE,DAL,NE,30,6,0
400791560,"DEN 16, OAK 10",2015,5,DEN,OAK,DEN,16,10,0
400791584,"NYG 30, SF 27",2015,5,SF,NYG,NYG,27,30,0
400791588,"PIT 24, SD 20",2015,5,PIT,SD,PIT,24,20,0
400791593,"NO 31, ATL 21",2015,6,ATL,NO,NO,21,31,0
400791627,"CIN 34, BUF 21",2015,6,CIN,BUF,CIN,34,21,0
400791633,"DEN 26, CLE 23 (OT)",2015,6,DEN,CLE,DEN,26,23,1
400791629,"DET 37, CHI 34 (OT)",2015,6,CHI,DET,DET,34,37,1
400791639,"MIA 38, TEN 10",2015,6,MIA,TEN,MIA,38,10,0
400791625,"MIN 16, KC 10",2015,6,KC,MIN,MIN,10,16,0
400791598,"NYJ 34, WSH 20",2015,6,WSH,NYJ,NYJ,20,34,0
400791621,"PIT 25, ARI 13",2015,6,ARI,PIT,PIT,13,25,0
400791637,"HOU 31, JAX 20",2015,6,HOU,JAX,HOU,31,20,0
400791663,"CAR 27, SEA 23",2015,6,CAR,SEA,CAR,27,23,0
400791667,"GB 27, SD 20",2015,6,SD,GB,GB,20,27,0
400791670,"SF 25, BAL 20",2015,6,BAL,SF,SF,20,25,0
400791674,"NE 34, IND 27",2015,6,NE,IND,NE,34,27,0
400791676,"PHI 27, NYG 7",2015,6,NYG,PHI,PHI,7,27,0
400791503,"SEA 20, SF 3",2015,7,SEA,SF,SEA,20,3,0
400761515,"JAX 34, BUF 31",2015,7,BUF,JAX,JAX,31,34,0
400791523,"MIN 28, DET 19",2015,7,MIN,DET,MIN,28,19,0
400791517,"ATL 10, TEN 7",2015,7,ATL,TEN,ATL,10,7,0
400791520,"NO 27, IND 21",2015,7,NO,IND,NO,27,21,0
400791527,"KC 23, PIT 13",2015,7,PIT,KC,KC,13,23,0
400791529,"STL 24, CLE 6",2015,7,CLE,STL,STL,6,24,0
400791533,"MIA 44, HOU 26",2015,7,HOU,MIA,MIA,26,44,0
400791536,"NE 30, NYJ 23",2015,7,NYJ,NE,NE,23,30,0
400791511,"WSH 31, TB 30",2015,7,TB,WSH,WSH,30,31,0
400791540,"OAK 37, SD 29",2015,7,OAK,SD,OAK,37,29,0
400791564,"NYG 27, DAL 20",2015,7,DAL,NYG,NYG,20,27,0
400791567,"CAR 27, PHI 16",2015,7,PHI,CAR,CAR,16,27,0
400791574,"ARI 26, BAL 18",2015,7,BAL,ARI,ARI,18,26,0
400791601,"NE 36, MIA 7",2015,8,MIA,NE,NE,7,36,0
400761516,"KC 45, DET 10",2015,8,DET,KC,KC,10,45,0
400791605,"TB 23, ATL 20 (OT)",2015,8,TB,ATL,TB,23,20,1
400791642,"MIN 23, CHI 20",2015,8,MIN,CHI,MIN,23,20,0
400791609,"ARI 34, CLE 20",2015,8,ARI,CLE,ARI,34,20,0
400791613,"STL 27, SF 6",2015,8,SF,STL,STL,6,27,0
400791618,"NO 52, NYG 49",2015,8,NYG,NO,NO,49,52,0
400791649,"CIN 16, PIT 10",2015,8,CIN,PIT,CIN,16,10,0
400791646,"BAL 29, SD 26",2015,8,SD,BAL,BAL,26,29,0
400791653,"HOU 20, TEN 6",2015,8,TEN,HOU,HOU,6,20,0
400791657,"OAK 34, NYJ 20",2015,8,NYJ,OAK,OAK,20,34,0
400791681,"SEA 13, DAL 12",2015,8,SEA,DAL,SEA,13,12,0
400791684,"DEN 29, GB 10",2015,8,GB,DEN,DEN,10,29,0
400791690,"CAR 29, IND 26 (OT)",2015,8,IND,CAR,CAR,26,29,1
400791698,"CIN 31, CLE 10",2015,9,CLE,CIN,CIN,10,31,0
400791725,"BUF 33, MIA 17",2015,9,MIA,BUF,BUF,17,33,0
400791727,"MIN 21, STL 18 (OT)",2015,9,STL,MIN,MIN,18,21,1
400791721,"NE 27, WSH 10",2015,9,WSH,NE,NE,10,27,0
400791722,"TEN 34, NO 28 (OT)",2015,9,TEN,NO,TEN,34,28,1
400791728,"NYJ 28, JAX 23",2015,9,JAX,NYJ,NYJ,23,28,0
400791730,"PIT 38, OAK 35",2015,9,OAK,PIT,PIT,35,38,0
400791700,"CAR 37, GB 29",2015,9,GB,CAR,CAR,29,37,0
400791732,"SF 17, ATL 16",2015,9,ATL,SF,SF,16,17,0
400791731,"NYG 32, TB 18",2015,9,NYG,TB,NYG,32,18,0
400791733,"IND 27, DEN 24",2015,9,DEN,IND,IND,24,27,0
400791734,"PHI 33, DAL 27 (OT)",2015,9,PHI,DAL,PHI,33,27,1
400791735,"CHI 22, SD 19",2015,9,CHI,SD,CHI,22,19,0
400791486,"BUF 22, NYJ 17",2015,10,BUF,NYJ,BUF,22,17,0
400791490,"DET 18, GB 16",2015,10,DET,GB,DET,18,16,0
400791499,"CAR 27, TEN 10",2015,10,CAR,TEN,CAR,27,10,0
400791543,"CHI 37, STL 13",2015,10,CHI,STL,CHI,37,13,0
400791552,"MIA 20, PHI 19",2015,10,MIA,PHI,MIA,20,19,0
400791556,"PIT 30, CLE 9",2015,10,CLE,PIT,PIT,9,30,0
400791494,"TB 10, DAL 6",2015,10,DAL,TB,TB,6,10,0
400791549,"WSH 47, NO 14",2015,10,NO,WSH,WSH,14,47,0
400791581,"JAX 22, BAL 20",2015,10,JAX,BAL,JAX,22,20,0
400791586,"MIN 30, OAK 14",2015,10,MIN,OAK,MIN,30,14,0
400791595,"KC 29, DEN 13",2015,10,KC,DEN,KC,29,13,0
400791591,"NE 27, NYG 26",2015,10,NE,NYG,NE,27,26,0
400791599,"ARI 39, SEA 32",2015,10,ARI,SEA,ARI,39,32,0
400791622,"HOU 10, CIN 6",2015,10,HOU,CIN,HOU,10,6,0
400791632,"JAX 19, TEN 13",2015,11,TEN,JAX,JAX,13,19,0
400791640,"IND 24, ATL 21",2015,11,IND,ATL,IND,24,21,0
400791673,"DEN 17, CHI 15",2015,11,DEN,CHI,DEN,17,15,0
400791636,"DET 18, OAK 13",2015,11,OAK,DET,DET,13,18,0
400791703,"DAL 24, MIA 14",2015,11,DAL,MIA,DAL,24,14,0
400791668,"TB 45, PHI 17",2015,11,TB,PHI,TB,45,17,0
400791707,"CAR 44, WSH 16",2015,11,WSH,CAR,CAR,16,44,0
400791679,"BAL 16, STL 13",2015,11,STL,BAL,BAL,13,16,0
400791665,"HOU 24, NYJ 17",2015,11,NYJ,HOU,HOU,17,24,0
400791715,"KC 33, SD 3",2015,11,KC,SD,KC,33,3,0
400791677,"GB 30, MIN 13",2015,11,GB,MIN,GB,30,13,0
400791713,"SEA 29, SF 13",2015,11,SF,SEA,SEA,13,29,0
400791710,"ARI 34, CIN 31",2015,11,CIN,ARI,ARI,31,34,0
400791717,"NE 20, BUF 13",2015,11,BUF,NE,NE,13,20,0
400791507,"DET 45, PHI 14",2015,12,PHI,DET,DET,14,45,0
400791509,"CAR 33, DAL 14",2015,12,CAR,DAL,CAR,33,14,0
400791510,"CHI 17, GB 13",2015,12,CHI,GB,CHI,17,13,0
400791514,"MIN 20, ATL 10",2015,12,MIN,ATL,MIN,20,10,0
400791516,"CIN 31, STL 7",2015,12,STL,CIN,CIN,7,31,0
400791502,"OAK 24, TEN 21",2015,12,OAK,TEN,OAK,24,21,0
400791505,"IND 25, TB 12",2015,12,TB,IND,IND,12,25,0
400791504,"KC 30, BUF 22",2015,12,BUF,KC,KC,22,30,0
400791522,"NYJ 38, MIA 20",2015,12,MIA,NYJ,NYJ,20,38,0
400791506,"WSH 20, NYG 14",2015,12,NYG,WSH,WSH,14,20,0
400791519,"SD 31, JAX 25",2015,12,SD,JAX,SD,31,25,0
400791512,"HOU 24, NO 6",2015,12,NO,HOU,HOU,6,24,0
400791526,"ARI 19, SF 13",2015,12,ARI,SF,ARI,19,13,0
400791532,"SEA 39, PIT 30",2015,12,PIT,SEA,SEA,30,39,0
400791537,"DEN 30, NE 24 (OT)",2015,12,NE,DEN,DEN,24,30,1
400791561,"BAL 33, CLE 27",2015,12,BAL,CLE,BAL,33,27,0
400791568,"GB 27, DET 23",2015,13,GB,DET,GB,27,23,0
400791611,"BUF 30, HOU 21",2015,13,HOU,BUF,BUF,21,30,0
400791647,"SF 26, CHI 20 (OT)",2015,13,SF,CHI,SF,26,20,1
400791619,"CIN 37, CLE 3",2015,13,CIN,CLE,CIN,37,3,0
400791643,"TEN 42, JAX 39",2015,13,JAX,TEN,TEN,39,42,0
400791576,"ARI 27, STL 3",2015,13,ARI,STL,ARI,27,3,0
400791615,"MIA 15, BAL 13",2015,13,BAL,MIA,MIA,13,15,0
400791606,"SEA 38, MIN 7",2015,13,SEA,MIN,SEA,38,7,0
400791572,"NYJ 23, NYG 20 (OT)",2015,13,NYJ,NYG,NYJ,23,20,1
400791579,"TB 23, ATL 19",2015,13,ATL,TB,TB,19,23,0
400791655,"KC 34, OAK 20",2015,13,KC,OAK,KC,34,20,0
400791652,"DEN 17, SD 3",2015,13,DEN,SD,DEN,17,3,0
400791658,"PHI 35, NE 28",2015,13,PHI,NE,PHI,35,28,0
400791602,"CAR 41, NO 38",2015,13,CAR,NO,CAR,41,38,0
400791682,"PIT 45, IND 10",2015,13,IND,PIT,PIT,10,45,0
400791686,"DAL 19, WSH 16",2015,13,DAL,WSH,DAL,19,16,0
400791513,"ARI 23, MIN 20",2015,14,MIN,ARI,ARI,20,23,0
400791580,"WSH 24, CHI 21",2015,14,WSH,CHI,WSH,24,21,0
400791566,"PIT 33, CIN 20",2015,14,PIT,CIN,PIT,33,20,0
400791530,"CLE 24, SF 10",2015,14,SF,CLE,CLE,10,24,0
400791577,"KC 10, SD 3",2015,14,SD,KC,KC,3,10,0
400791534,"STL 21, DET 14",2015,14,DET,STL,STL,14,21,0
400791562,"NYJ 30, TEN 8",2015,14,TEN,NYJ,NYJ,8,30,0
400791524,"PHI 23, BUF 20",2015,14,BUF,PHI,PHI,20,23,0
400791539,"NO 24, TB 17",2015,14,NO,TB,NO,24,17,0
400791604,"CAR 38, ATL 0",2015,14,ATL,CAR,CAR,0,38,0
400791573,"JAX 51, IND 16",2015,14,IND,JAX,JAX,16,51,0
400791616,"SEA 35, BAL 6",2015,14,SEA,BAL,SEA,35,6,0
400791608,"OAK 15, DEN 12",2015,14,OAK,DEN,OAK,15,12,0
400791612,"GB 28, DAL 7",2015,14,DAL,GB,GB,7,28,0
400791570,"NE 27, HOU 6",2015,14,NE,HOU,NE,27,6,0
400791641,"NYG 31, MIA 24",2015,14,NYG,MIA,NYG,31,24,0
400791650,"STL 31, TB 23",2015,15,TB,STL,STL,23,31,0
400791656,"NYJ 19, DAL 16",2015,15,NYJ,DAL,NYJ,19,16,0
400791688,"HOU 16, IND 10",2015,15,HOU,IND,HOU,16,10,0
400791660,"MIN 38, CHI 17",2015,15,CHI,MIN,MIN,17,38,0
400791694,"NE 33, TEN 16",2015,15,TEN,NE,NE,16,33,0
400791693,"CAR 38, NYG 35",2015,15,CAR,NYG,CAR,38,35,0
400791695,"WSH 35, BUF 25",2015,15,BUF,WSH,WSH,25,35,0
400791685,"ATL 23, JAX 17",2015,15,ATL,JAX,ATL,23,17,0
400791696,"KC 34, BAL 14",2015,15,KC,BAL,KC,34,14,0
400791699,"GB 30, OAK 20",2015,15,GB,OAK,GB,30,20,0
400791697,"SEA 30, CLE 13",2015,15,CLE,SEA,SEA,13,30,0
400791723,"PIT 34, DEN 27",2015,15,DEN,PIT,PIT,27,34,0
400791724,"SD 30, MIA 14",2015,15,MIA,SD,SD,14,30,0
400791726,"CIN 24, SF 14",2015,15,CIN,SF,CIN,24,14,0
400791692,"ARI 40, PHI 17",2015,15,ARI,PHI,ARI,40,17,0
400791729,"DET 35, NO 27",2015,15,DET,NO,DET,35,27,0
400791501,"OAK 23, SD 20 (OT)",2015,16,SD,OAK,OAK,20,23,1
400791508,"WSH 38, PHI 24",2015,16,WSH,PHI,WSH,38,24,0
400791563,"ATL 20, CAR 13",2015,16,CAR,ATL,ATL,13,20,0
400791535,"BUF 16, DAL 6",2015,16,DAL,BUF,BUF,6,16,0
400791531,"DET 32, SF 17",2015,16,SF,DET,DET,17,32,0
400791518,"HOU 34, TEN 6",2015,16,HOU,TEN,HOU,34,6,0
400791521,"KC 17, CLE 13",2015,16,CLE,KC,KC,13,17,0
400791525,"IND 18, MIA 12",2015,16,IND,MIA,IND,18,12,0
400791515,"NYJ 26, NE 20 (OT)",2015,16,NE,NYJ,NYJ,20,26,1
400791538,"CHI 26, TB 21",2015,16,CHI,TB,CHI,26,21,0
400791575,"BAL 20, PIT 17",2015,16,PIT,BAL,BAL,17,20,0
400791528,"NO 38, JAX 27",2015,16,JAX,NO,NO,27,38,0
400791571,"ARI 38, GB 8",2015,16,GB,ARI,ARI,8,38,0
400791569,"STL 23, SEA 17",2015,16,STL,SEA,STL,23,17,0
400791565,"MIN 49, NYG 17",2015,16,NYG,MIN,MIN,17,49,0
400791578,"DEN 20, CIN 17 (OT)",2015,16,CIN,DEN,DEN,17,20,1
400791614,"NO 20, ATL 17",2015,17,NO,ATL,NO,20,17,0
400791603,"BUF 22, NYJ 17",2015,17,NYJ,BUF,BUF,17,22,0
400791659,"DET 24, CHI 20",2015,17,DET,CHI,DET,24,20,0
400791617,"CIN 24, BAL 16",2015,17,BAL,CIN,CIN,16,24,0
400791620,"PIT 28, CLE 12",2015,17,PIT,CLE,PIT,28,12,0
400791651,"WSH 34, DAL 23",2015,17,WSH,DAL,WSH,34,23,0
400791645,"IND 30, TEN 24",2015,17,TEN,IND,IND,24,30,0
400791607,"MIA 20, NE 10",2015,17,NE,MIA,MIA,10,20,0
400791654,"PHI 35, NYG 30",2015,17,PHI,NYG,PHI,35,30,0
400791644,"HOU 30, JAX 6",2015,17,JAX,HOU,HOU,6,30,0
400791687,"DEN 27, SD 20",2015,17,SD,DEN,DEN,20,27,0
400791648,"KC 23, OAK 17",2015,17,OAK,KC,KC,17,23,0
400791689,"SEA 36, ARI 6",2015,17,SEA,ARI,SEA,36,6,0
400791691,"SF 19, STL 16 (OT)",2015,17,STL,SF,SF,16,19,1
400791610,"CAR 38, TB 10",2015,17,TB,CAR,CAR,10,38,0
400791683,"MIN 20, GB 13",2015,17,MIN,GB,MIN,20,13,0
400874484,"DEN 21, CAR 20",2016,1,CAR,DEN,DEN,20,21,0
400874522,"TB 31, ATL 24",2016,1,TB,ATL,TB,31,24,0
400874524,"MIN 25, TEN 16",2016,1,MIN,TEN,MIN,25,16,0
400874570,"KC 33, SD 27 (OT)",2016,1,SD,KC,KC,27,33,1
400874543,"OAK 35, NO 34",2016,1,OAK,NO,OAK,35,34,0
400874527,"CIN 23, NYJ 22",2016,1,CIN,NYJ,CIN,23,22,0
400874520,"PHI 29, CLE 10",2016,1,CLE,PHI,PHI,10,29,0
400874486,"GB 27, JAX 23",2016,1,GB,JAX,GB,27,23,0
400874510,"BAL 13, BUF 7",2016,1,BUF,BAL,BAL,7,13,0
400874511,"HOU 23, CHI 14",2016,1,CHI,HOU,HOU,14,23,0
400874577,"SEA 12, MIA 10",2016,1,MIA,SEA,SEA,10,12,0
400874574,"NYG 20, DAL 19",2016,1,NYG,DAL,NYG,20,19,0
400874573,"DET 39, IND 35",2016,1,DET,IND,DET,39,35,0
400874539,"NE 23, ARI 21",2016,1,NE,ARI,NE,23,21,0
400874537,"PIT 38, WSH 16",2016,1,PIT,WSH,PIT,38,16,0
400874532,"SF 28, LAR 0",2016,1,LAR,SF,SF,0,28,0
400874530,"NYJ 37, BUF 31",2016,2,NYJ,BUF,NYJ,37,31,0
400874512,"BAL 25, CLE 20",2016,2,BAL,CLE,BAL,25,20,0
400874488,"TEN 16, DET 15",2016,2,TEN,DET,TEN,16,15,0
400874541,"NE 31, MIA 24",2016,2,MIA,NE,NE,24,31,0
400874529,"NYG 16, NO 13",2016,2,NO,NYG,NYG,13,16,0
400874487,"PIT 24, CIN 16",2016,2,CIN,PIT,PIT,16,24,0
400874518,"DAL 27, WSH 23",2016,2,DAL,WSH,DAL,27,23,0
400874535,"CAR 46, SF 27",2016,2,SF,CAR,CAR,27,46,0
400874549,"HOU 19, KC 12",2016,2,KC,HOU,HOU,12,19,0
400874514,"LAR 9, SEA 3",2016,2,SEA,LAR,LAR,3,9,0
400874515,"ARI 40, TB 7",2016,2,TB,ARI,ARI,7,40,0
400874526,"DEN 34, IND 20",2016,2,IND,DEN,DEN,20,34,0
400874525,"ATL 35, OAK 28",2016,2,ATL,OAK,ATL,35,28,0
400874517,"SD 38, JAX 14",2016,2,JAX,SD,SD,14,38,0
400874545,"MIN 17, GB 14",2016,2,GB,MIN,MIN,14,17,0
400874547,"PHI 29, CHI 14",2016,2,PHI,CHI,PHI,29,14,0
400874551,"NE 27, HOU 0",2016,3,HOU,NE,NE,0,27,0
400874558,"BUF 33, ARI 18",2016,3,ARI,BUF,BUF,18,33,0
400874613,"DEN 29, CIN 17",2016,3,DEN,CIN,DEN,29,17,0
400874610,"GB 34, DET 27",2016,3,DET,GB,GB,27,34,0
400874562,"OAK 17, TEN 10",2016,3,OAK,TEN,OAK,17,10,0
400874565,"MIA 30, CLE 24 (OT)",2016,3,CLE,MIA,MIA,24,30,1
400874682,"WSH 29, NYG 27",2016,3,WSH,NYG,WSH,29,27,0
400874615,"MIN 22, CAR 10",2016,3,MIN,CAR,MIN,22,10,0
400874567,"BAL 19, JAX 17",2016,3,BAL,JAX,BAL,19,17,0
400874620,"SEA 37, SF 18",2016,3,SF,SEA,SEA,18,37,0
400874618,"LAR 37, TB 32",2016,3,LAR,TB,LAR,37,32,0
400874624,"IND 26, SD 22",2016,3,SD,IND,IND,22,26,0
400874623,"KC 24, NYJ 3",2016,3,NYJ,KC,KC,3,24,0
400874628,"PHI 34, PIT 3",2016,3,PIT,PHI,PHI,3,34,0
400874650,"DAL 31, CHI 17",2016,3,CHI,DAL,DAL,17,31,0
400874653,"ATL 45, NO 32",2016,3,ATL,NO,ATL,45,32,0
400874655,"CIN 22, MIA 7",2016,4,MIA,CIN,CIN,7,22,0
400874657,"JAX 30, IND 27",2016,4,IND,JAX,JAX,27,30,0
400874664,"ATL 48, CAR 33",2016,4,CAR,ATL,ATL,33,48,0
400874668,"CHI 17, DET 14",2016,4,DET,CHI,CHI,14,17,0
400874663,"BUF 16, NE 0",2016,4,BUF,NE,BUF,16,0,0
400874662,"SEA 27, NYJ 17",2016,4,SEA,NYJ,SEA,27,17,0
400874660,"WSH 31, CLE 20",2016,4,CLE,WSH,WSH,20,31,0
400874666,"OAK 28, BAL 27",2016,4,OAK,BAL,OAK,28,27,0
400874658,"HOU 27, TEN 20",2016,4,TEN,HOU,HOU,20,27,0
400874669,"DEN 27, TB 7",2016,4,DEN,TB,DEN,27,7,0
400874671,"LAR 17, ARI 13",2016,4,LAR,ARI,LAR,17,13,0
400874672,"NO 35, SD 34",2016,4,NO,SD,NO,35,34,0
400874674,"DAL 24, SF 17",2016,4,DAL,SF,DAL,24,17,0
400874675,"PIT 43, KC 14",2016,4,KC,PIT,PIT,14,43,0
400874677,"MIN 24, NYG 10",2016,4,NYG,MIN,MIN,10,24,0
400874483,"ARI 33, SF 21",2016,5,ARI,SF,ARI,33,21,0
400874519,"NE 33, CLE 13",2016,5,NE,CLE,NE,33,13,0
400874533,"DET 24, PHI 23",2016,5,PHI,DET,DET,23,24,0
400874548,"IND 29, CHI 23",2016,5,CHI,IND,IND,23,29,0
400874581,"TEN 30, MIA 17",2016,5,TEN,MIA,TEN,30,17,0
400874595,"MIN 31, HOU 13",2016,5,HOU,MIN,MIN,13,31,0
400874602,"PIT 31, NYJ 13",2016,5,NYJ,PIT,PIT,13,31,0
400874590,"WSH 16, BAL 10",2016,5,WSH,BAL,WSH,16,10,0
400874607,"ATL 23, DEN 16",2016,5,ATL,DEN,ATL,23,16,0
400874630,"DAL 28, CIN 14",2016,5,CIN,DAL,DAL,14,28,0
400874636,"OAK 34, SD 31",2016,5,SD,OAK,OAK,31,34,0
400874633,"BUF 30, LAR 19",2016,5,BUF,LAR,BUF,30,19,0
400874640,"GB 23, NYG 16",2016,5,NYG,GB,GB,16,23,0
400874648,"TB 17, CAR 14",2016,5,TB,CAR,TB,17,14,0
400874693,"SD 21, DEN 13",2016,6,DEN,SD,SD,13,21,0
400874698,"BUF 45, SF 16",2016,6,SF,BUF,BUF,16,45,0
400874708,"JAX 17, CHI 16",2016,6,JAX,CHI,JAX,17,16,0
400874709,"DET 31, LAR 28",2016,6,LAR,DET,DET,28,31,0
400874703,"TEN 28, CLE 26",2016,6,CLE,TEN,TEN,26,28,0
400874730,"MIA 30, PIT 15",2016,6,PIT,MIA,MIA,15,30,0
400874736,"NE 35, CIN 17",2016,6,CIN,NE,NE,17,35,0
400874707,"NO 41, CAR 38",2016,6,CAR,NO,NO,38,41,0
400874705,"NYG 27, BAL 23",2016,6,BAL,NYG,NYG,23,27,0
400874701,"WSH 27, PHI 20",2016,6,PHI,WSH,WSH,20,27,0
400874731,"KC 26, OAK 10",2016,6,KC,OAK,KC,26,10,0
400874733,"DAL 30, GB 16",2016,6,DAL,GB,DAL,30,16,0
400874732,"SEA 26, ATL 24",2016,6,ATL,SEA,SEA,24,26,0
400874734,"HOU 26, IND 23 (OT)",2016,6,IND,HOU,HOU,23,26,1
400874735,"ARI 28, NYJ 3",2016,6,NYJ,ARI,ARI,3,28,0
